,concept_id,concept_name,domain_id,vocabulary_id,concept_class_id,standard_concept,concept_code,valid_start_DATE,valid_end_DATE,invalid_reason
11417,436652,Hodgkin's disease of lymph nodes of inguinal region AND/OR lower limb,Condition,SNOMED,Clinical Finding,S,93525002,1970-01-01,2099-12-31,
11418,316356,Hodgkin's disease of lymph nodes of multiple sites,Condition,SNOMED,Clinical Finding,S,93526001,1970-01-01,2099-12-31,
11419,198704,Hodgkin's disease of spleen,Condition,SNOMED,Clinical Finding,S,93527005,1970-01-01,2099-12-31,
11420,442156,Hodgkin's granuloma of intrapelvic lymph nodes,Condition,SNOMED,Clinical Finding,S,93530003,1970-01-01,2099-12-31,
11421,440354,Hodgkin's granuloma of intrathoracic lymph nodes,Condition,SNOMED,Clinical Finding,S,93531004,1970-01-01,2099-12-31,
11422,442155,Hodgkin's granuloma of lymph nodes of axilla AND/OR upper limb,Condition,SNOMED,Clinical Finding,S,93532006,1970-01-01,2099-12-31,
11423,442154,"Hodgkin's granuloma of lymph nodes of head, face AND/OR neck",Condition,SNOMED,Clinical Finding,S,93533001,1970-01-01,2099-12-31,
11424,442153,Hodgkin's granuloma of lymph nodes of inguinal region AND/OR lower limb,Condition,SNOMED,Clinical Finding,S,93534007,1970-01-01,2099-12-31,
11425,196355,Hodgkin's granuloma of spleen,Condition,SNOMED,Clinical Finding,S,93536009,1970-01-01,2099-12-31,
11426,442152,Hodgkin's paragranuloma of lymph nodes of axilla AND/OR upper limb,Condition,SNOMED,Clinical Finding,S,93541001,1970-01-01,2099-12-31,
11427,435494,"Hodgkin's paragranuloma of lymph nodes of head, face AND/OR neck",Condition,SNOMED,Clinical Finding,S,93542008,1970-01-01,2099-12-31,
11428,442144,Hodgkin's paragranuloma of lymph nodes of inguinal region AND/OR lower limb,Condition,SNOMED,Clinical Finding,S,93543003,1970-01-01,2099-12-31,
11429,193427,Hodgkin's paragranuloma of spleen,Condition,SNOMED,Clinical Finding,S,93545005,1970-01-01,2099-12-31,
11430,198372,Hodgkin's sarcoma of intra-abdominal lymph nodes,Condition,SNOMED,Clinical Finding,S,93547002,1970-01-01,2099-12-31,
11431,195196,Hodgkin's sarcoma of intrapelvic lymph nodes,Condition,SNOMED,Clinical Finding,S,93548007,1970-01-01,2099-12-31,
11432,433156,Hodgkin's sarcoma of intrathoracic lymph nodes,Condition,SNOMED,Clinical Finding,S,93549004,1970-01-01,2099-12-31,
11433,320049,Hodgkin's sarcoma of lymph nodes of axilla AND/OR upper limb,Condition,SNOMED,Clinical Finding,S,93550004,1970-01-01,2099-12-31,
11434,442146,"Hodgkin's sarcoma of lymph nodes of head, face AND/OR neck",Condition,SNOMED,Clinical Finding,S,93551000,1970-01-01,2099-12-31,
11435,442145,Hodgkin's sarcoma of lymph nodes of inguinal region AND/OR lower limb,Condition,SNOMED,Clinical Finding,S,93552007,1970-01-01,2099-12-31,
11436,198710,Hodgkin's sarcoma of spleen,Condition,SNOMED,Clinical Finding,S,93554008,1970-01-01,2099-12-31,
11437,140048,Malignant melanoma of skin of lip,Condition,SNOMED,Clinical Finding,S,93640008,1970-01-01,2099-12-31,
11438,139757,Malignant melanoma of skin of lower limb,Condition,SNOMED,Clinical Finding,S,93641007,1970-01-01,2099-12-31,
11439,133714,Malignant melanoma of skin of trunk,Condition,SNOMED,Clinical Finding,S,93651008,1970-01-01,2099-12-31,
11440,438983,Malignant melanoma of skin of upper limb,Condition,SNOMED,Clinical Finding,S,93653006,1970-01-01,2099-12-31,
11441,141232,Malignant melanoma of skin,Condition,SNOMED,Clinical Finding,S,93655004,1970-01-01,2099-12-31,
11442,198104,Primary malignant neoplasm of adrenal gland,Condition,SNOMED,Clinical Finding,S,93665005,1970-01-01,2099-12-31,
11443,436348,Primary malignant neoplasm of anal canal,Condition,SNOMED,Clinical Finding,S,93669004,1970-01-01,2099-12-31,
11444,436643,Primary malignant neoplasm of anterior aspect of epiglottis,Condition,SNOMED,Clinical Finding,S,93670003,1970-01-01,2099-12-31,
11445,80045,Primary malignant neoplasm of anus,Condition,SNOMED,Clinical Finding,S,93676009,1970-01-01,2099-12-31,
11446,433143,Primary malignant neoplasm of appendix,Condition,SNOMED,Clinical Finding,S,93679002,1970-01-01,2099-12-31,
11447,256633,Primary malignant neoplasm of base of tongue,Condition,SNOMED,Clinical Finding,S,93687001,1970-01-01,2099-12-31,
11448,4247726,Primary malignant neoplasm of bone marrow,Condition,SNOMED,Clinical Finding,S,93720005,1970-01-01,2099-12-31,
11449,441806,Primary malignant neoplasm of brain stem,Condition,SNOMED,Clinical Finding,S,93726004,1970-01-01,2099-12-31,
11450,432838,Primary malignant neoplasm of cardia of stomach,Condition,SNOMED,Clinical Finding,S,93738008,1970-01-01,2099-12-31,
11451,433149,Primary malignant neoplasm of cerebellum,Condition,SNOMED,Clinical Finding,S,93746009,1970-01-01,2099-12-31,
11452,432848,Primary malignant neoplasm of cerebral ventricle,Condition,SNOMED,Clinical Finding,S,93748005,1970-01-01,2099-12-31,
11453,378696,Primary malignant neoplasm of choroid,Condition,SNOMED,Clinical Finding,S,93755007,1970-01-01,2099-12-31,
11454,197500,Primary malignant neoplasm of colon,Condition,SNOMED,Clinical Finding,S,93761005,1970-01-01,2099-12-31,
11455,373151,Primary malignant neoplasm of conjunctiva,Condition,SNOMED,Clinical Finding,S,93764002,1970-01-01,2099-12-31,
11456,375490,Primary malignant neoplasm of cornea,Condition,SNOMED,Clinical Finding,S,93766000,1970-01-01,2099-12-31,
11457,433975,Primary malignant neoplasm of cranial nerve,Condition,SNOMED,Clinical Finding,S,93767009,1970-01-01,2099-12-31,
11458,441800,Primary malignant neoplasm of descending colon,Condition,SNOMED,Clinical Finding,S,93771007,1970-01-01,2099-12-31,
11459,435752,Primary malignant neoplasm of duodenum,Condition,SNOMED,Clinical Finding,S,93775003,1970-01-01,2099-12-31,
11460,80340,Primary malignant neoplasm of epididymis,Condition,SNOMED,Clinical Finding,S,93783009,1970-01-01,2099-12-31,
11461,140046,Primary malignant neoplasm of ethmoidal sinus,Condition,SNOMED,Clinical Finding,S,93787005,1970-01-01,2099-12-31,
11462,201238,Primary malignant neoplasm of female genital organ,Condition,SNOMED,Clinical Finding,S,93797001,1970-01-01,2099-12-31,
11463,132258,Primary malignant neoplasm of frontal sinus,Condition,SNOMED,Clinical Finding,S,93808006,1970-01-01,2099-12-31,
11464,437224,Primary malignant neoplasm of greater curvature of stomach,Condition,SNOMED,Clinical Finding,S,93818001,1970-01-01,2099-12-31,
11465,438979,Primary malignant neoplasm of hepatic flexure of colon,Condition,SNOMED,Clinical Finding,S,93826009,1970-01-01,2099-12-31,
11466,439746,Primary malignant neoplasm of hypopharynx,Condition,SNOMED,Clinical Finding,S,93831006,1970-01-01,2099-12-31,
11467,132832,Primary malignant neoplasm of inner aspect of lip,Condition,SNOMED,Clinical Finding,S,93835002,1970-01-01,2099-12-31,
11468,197804,Primary malignant neoplasm of intra-abdominal organs,Condition,SNOMED,Clinical Finding,S,93839008,1970-01-01,2099-12-31,
11469,440036,Primary malignant neoplasm of junctional zone of tongue,Condition,SNOMED,Clinical Finding,S,93848003,1970-01-01,2099-12-31,
11470,198985,Primary malignant neoplasm of kidney,Condition,SNOMED,Clinical Finding,S,93849006,1970-01-01,2099-12-31,
11471,434292,Primary malignant neoplasm of lesser curvature of stomach,Condition,SNOMED,Clinical Finding,S,93867004,1970-01-01,2099-12-31,
11472,434289,Primary malignant neoplasm of lingual tonsil,Condition,SNOMED,Clinical Finding,S,93868009,1970-01-01,2099-12-31,
11473,4246127,Malignant neoplasm of liver,Condition,SNOMED,Clinical Finding,S,93870000,1970-01-01,2099-12-31,
11474,436640,Primary malignant neoplasm of long bone of lower limb,Condition,SNOMED,Clinical Finding,S,93871001,1970-01-01,2099-12-31,
11475,135489,Primary malignant neoplasm of male breast,Condition,SNOMED,Clinical Finding,S,93884005,1970-01-01,2099-12-31,
11476,376918,Primary malignant neoplasm of nervous system,Condition,SNOMED,Clinical Finding,S,93923002,1970-01-01,2099-12-31,
11477,441809,Primary malignant neoplasm of orbit,Condition,SNOMED,Clinical Finding,S,93932000,1970-01-01,2099-12-31,
11478,432833,Primary malignant neoplasm of oropharynx,Condition,SNOMED,Clinical Finding,S,93933005,1970-01-01,2099-12-31,
11479,200051,Primary malignant neoplasm of ovary,Condition,SNOMED,Clinical Finding,S,93934004,1970-01-01,2099-12-31,
11480,442122,Primary malignant neoplasm of paraganglion,Condition,SNOMED,Clinical Finding,S,93941005,1970-01-01,2099-12-31,
11481,139753,Primary malignant neoplasm of parathyroid gland,Condition,SNOMED,Clinical Finding,S,93943008,1970-01-01,2099-12-31,
11482,200963,Primary malignant neoplasm of paraurethral glands,Condition,SNOMED,Clinical Finding,S,93944002,1970-01-01,2099-12-31,
11483,28083,Primary malignant neoplasm of pharynx,Condition,SNOMED,Clinical Finding,S,93961004,1970-01-01,2099-12-31,
11484,26361,Primary malignant neoplasm of pineal gland,Condition,SNOMED,Clinical Finding,S,93962006,1970-01-01,2099-12-31,
11485,436922,Primary malignant neoplasm of postcricoid region,Condition,SNOMED,Clinical Finding,S,93967000,1970-01-01,2099-12-31,
11486,438699,Primary malignant neoplasm of rectosigmoid junction,Condition,SNOMED,Clinical Finding,S,93980002,1970-01-01,2099-12-31,
11487,74582,Primary malignant neoplasm of rectum,Condition,SNOMED,Clinical Finding,S,93984006,1970-01-01,2099-12-31,
11488,195480,Primary malignant neoplasm of renal pelvis,Condition,SNOMED,Clinical Finding,S,93985007,1970-01-01,2099-12-31,
11489,377811,Primary malignant neoplasm of retina,Condition,SNOMED,Clinical Finding,S,93987004,1970-01-01,2099-12-31,
11490,433704,Primary malignant neoplasm of retromolar area,Condition,SNOMED,Clinical Finding,S,93989001,1970-01-01,2099-12-31,
11491,441520,Primary malignant neoplasm of round ligament of uterus,Condition,SNOMED,Clinical Finding,S,93994001,1970-01-01,2099-12-31,
11492,434880,Primary malignant neoplasm of short bone of lower limb,Condition,SNOMED,Clinical Finding,S,94003005,1970-01-01,2099-12-31,
11493,435493,Primary malignant neoplasm of short bone of upper limb,Condition,SNOMED,Clinical Finding,S,94004004,1970-01-01,2099-12-31,
11494,436635,Primary malignant neoplasm of sigmoid colon,Condition,SNOMED,Clinical Finding,S,94006002,1970-01-01,2099-12-31,
11495,136915,Primary malignant neoplasm of skin of lip,Condition,SNOMED,Clinical Finding,S,94032008,1970-01-01,2099-12-31,
11496,197807,Primary malignant neoplasm of soft tissues of abdomen,Condition,SNOMED,Clinical Finding,S,94050001,1970-01-01,2099-12-31,
11497,317801,Primary malignant neoplasm of soft tissues of thorax,Condition,SNOMED,Clinical Finding,S,94062002,1970-01-01,2099-12-31,
11498,197808,Primary malignant neoplasm of soft tissues of trunk,Condition,SNOMED,Clinical Finding,S,94063007,1970-01-01,2099-12-31,
11499,136639,Primary malignant neoplasm of sphenoidal sinus,Condition,SNOMED,Clinical Finding,S,94067008,1970-01-01,2099-12-31,
11500,135491,Primary malignant neoplasm of spinal cord,Condition,SNOMED,Clinical Finding,S,94068003,1970-01-01,2099-12-31,
11501,193418,Primary malignant neoplasm of spleen,Condition,SNOMED,Clinical Finding,S,94071006,1970-01-01,2099-12-31,
11502,437798,Primary malignant neoplasm of splenic flexure of colon,Condition,SNOMED,Clinical Finding,S,94072004,1970-01-01,2099-12-31,
11503,259755,Primary malignant neoplasm of subglottis,Condition,SNOMED,Clinical Finding,S,94075002,1970-01-01,2099-12-31,
11504,441223,Primary malignant neoplasm of superior wall of nasopharynx,Condition,SNOMED,Clinical Finding,S,94078000,1970-01-01,2099-12-31,
11505,433716,Primary malignant neoplasm of testis,Condition,SNOMED,Clinical Finding,S,94087009,1970-01-01,2099-12-31,
11506,438368,Primary malignant neoplasm of thymus,Condition,SNOMED,Clinical Finding,S,94096009,1970-01-01,2099-12-31,
11507,433709,Primary malignant neoplasm of tonsillar fossa,Condition,SNOMED,Clinical Finding,S,94102002,1970-01-01,2099-12-31,
11508,440047,Primary malignant neoplasm of tonsillar pillar,Condition,SNOMED,Clinical Finding,S,94103007,1970-01-01,2099-12-31,
11509,432262,Primary malignant neoplasm of trachea,Condition,SNOMED,Clinical Finding,S,94104001,1970-01-01,2099-12-31,
11510,432257,Primary malignant neoplasm of transverse colon,Condition,SNOMED,Clinical Finding,S,94105000,1970-01-01,2099-12-31,
11511,252840,Primary malignant neoplasm of upper respiratory tract,Condition,SNOMED,Clinical Finding,S,94118008,1970-01-01,2099-12-31,
11512,201517,Primary malignant neoplasm of urachus,Condition,SNOMED,Clinical Finding,S,94120006,1970-01-01,2099-12-31,
11513,200054,Primary malignant neoplasm of ureter,Condition,SNOMED,Clinical Finding,S,94121005,1970-01-01,2099-12-31,
11514,196049,Primary malignant neoplasm of urethra,Condition,SNOMED,Clinical Finding,S,94123008,1970-01-01,2099-12-31,
11515,76349,Primary malignant neoplasm of urinary system,Condition,SNOMED,Clinical Finding,S,94125001,1970-01-01,2099-12-31,
11516,200052,Primary malignant neoplasm of uterine adnexa,Condition,SNOMED,Clinical Finding,S,94126000,1970-01-01,2099-12-31,
11517,438360,Primary malignant neoplasm of vallecula,Condition,SNOMED,Clinical Finding,S,94132005,1970-01-01,2099-12-31,
11518,437220,Primary malignant neoplasm of ventral surface of tongue,Condition,SNOMED,Clinical Finding,S,94134006,1970-01-01,2099-12-31,
11519,133969,Primary malignant neoplasm of vermilion border of lip,Condition,SNOMED,Clinical Finding,S,94135007,1970-01-01,2099-12-31,
11520,195197,Primary malignant neoplasm of vulva,Condition,SNOMED,Clinical Finding,S,94143002,1970-01-01,2099-12-31,
11521,437881,Malignant otitis externa,Condition,SNOMED,Clinical Finding,S,94146005,1970-01-01,2099-12-31,
11522,136930,Megakaryocytic leukemia in remission,Condition,SNOMED,Clinical Finding,S,94148006,1970-01-01,2099-12-31,
11523,193144,Secondary malignant neoplasm of adrenal gland,Condition,SNOMED,Clinical Finding,S,94161006,1970-01-01,2099-12-31,
11524,78097,Secondary malignant neoplasm of bone,Condition,SNOMED,Clinical Finding,S,94222008,1970-01-01,2099-12-31,
11525,140960,Secondary malignant neoplasm of female breast,Condition,SNOMED,Clinical Finding,S,94297009,1970-01-01,2099-12-31,
11526,201240,Secondary malignant neoplasm of female genital organ,Condition,SNOMED,Clinical Finding,S,94298004,1970-01-01,2099-12-31,
11527,192568,Secondary malignant neoplasm of intra-abdominal lymph nodes,Condition,SNOMED,Clinical Finding,S,94347008,1970-01-01,2099-12-31,
11528,200959,Secondary malignant neoplasm of intrapelvic lymph nodes,Condition,SNOMED,Clinical Finding,S,94350006,1970-01-01,2099-12-31,
11529,439751,Secondary malignant neoplasm of intrathoracic lymph nodes,Condition,SNOMED,Clinical Finding,S,94351005,1970-01-01,2099-12-31,
11530,196053,Secondary malignant neoplasm of kidney,Condition,SNOMED,Clinical Finding,S,94360002,1970-01-01,2099-12-31,
11531,198700,Secondary malignant neoplasm of liver,Condition,SNOMED,Clinical Finding,S,94381002,1970-01-01,2099-12-31,
11532,254591,Secondary malignant neoplasm of lung,Condition,SNOMED,Clinical Finding,S,94391008,1970-01-01,2099-12-31,
11533,318096,Secondary malignant neoplasm of lymph node,Condition,SNOMED,Clinical Finding,S,94392001,1970-01-01,2099-12-31,
11534,442182,Secondary malignant neoplasm of lymph nodes of lower limb,Condition,SNOMED,Clinical Finding,S,94395004,1970-01-01,2099-12-31,
11535,320342,Secondary malignant neoplasm of lymph nodes of multiple sites,Condition,SNOMED,Clinical Finding,S,94396003,1970-01-01,2099-12-31,
11536,442181,Secondary malignant neoplasm of lymph nodes of neck,Condition,SNOMED,Clinical Finding,S,94397007,1970-01-01,2099-12-31,
11537,434298,Secondary malignant neoplasm of lymph nodes of upper limb,Condition,SNOMED,Clinical Finding,S,94398002,1970-01-01,2099-12-31,
11538,434875,Secondary malignant neoplasm of mediastinum,Condition,SNOMED,Clinical Finding,S,94409002,1970-01-01,2099-12-31,
11539,373425,Secondary malignant neoplasm of nervous system,Condition,SNOMED,Clinical Finding,S,94442001,1970-01-01,2099-12-31,
11540,199752,Secondary malignant neoplasm of ovary,Condition,SNOMED,Clinical Finding,S,94455000,1970-01-01,2099-12-31,
11541,72266,Secondary malignant neoplasm of pleura,Condition,SNOMED,Clinical Finding,S,94493005,1970-01-01,2099-12-31,
11542,253717,Secondary malignant neoplasm of respiratory tract,Condition,SNOMED,Clinical Finding,S,94515004,1970-01-01,2099-12-31,
11543,136354,Secondary malignant neoplasm of skin,Condition,SNOMED,Clinical Finding,S,94579000,1970-01-01,2099-12-31,
11544,198371,Secondary malignant neoplasm of small intestine,Condition,SNOMED,Clinical Finding,S,94580002,1970-01-01,2099-12-31,
11545,442173,Secondary malignant neoplasm of spleen,Condition,SNOMED,Clinical Finding,S,94603006,1970-01-01,2099-12-31,
11546,4314071,Secondary malignant neoplasm of trunk,Condition,SNOMED,Clinical Finding,S,94649002,1970-01-01,2099-12-31,
11547,78987,Secondary malignant neoplasm of urinary system,Condition,SNOMED,Clinical Finding,S,94663008,1970-01-01,2099-12-31,
11548,436059,Multiple myeloma in remission,Condition,SNOMED,Clinical Finding,S,94704006,1970-01-01,2099-12-31,
11549,201813,Mycosis fungoides of intra-abdominal lymph nodes,Condition,SNOMED,Clinical Finding,S,94707004,1970-01-01,2099-12-31,
11550,442169,Mycosis fungoides of intrapelvic lymph nodes,Condition,SNOMED,Clinical Finding,S,94708009,1970-01-01,2099-12-31,
11551,134879,Mycosis fungoides of intrathoracic lymph nodes,Condition,SNOMED,Clinical Finding,S,94709001,1970-01-01,2099-12-31,
11552,141524,Mycosis fungoides of lymph nodes of axilla AND/OR upper limb,Condition,SNOMED,Clinical Finding,S,94710006,1970-01-01,2099-12-31,
11553,138377,"Mycosis fungoides of lymph nodes of head, face AND/OR neck",Condition,SNOMED,Clinical Finding,S,94711005,1970-01-01,2099-12-31,
11554,194593,Mycosis fungoides of lymph nodes of inguinal region AND/OR lower limb,Condition,SNOMED,Clinical Finding,S,94712003,1970-01-01,2099-12-31,
11555,442168,Mycosis fungoides of spleen,Condition,SNOMED,Clinical Finding,S,94714002,1970-01-01,2099-12-31,
11556,135204,Mycosis fungoides of extranodal AND/OR solid organ site,Condition,SNOMED,Clinical Finding,S,94715001,1970-01-01,2099-12-31,
11557,132850,Myeloid leukemia in remission,Condition,SNOMED,Clinical Finding,S,94716000,1970-01-01,2099-12-31,
11558,132575,Myeloid sarcoma in remission,Condition,SNOMED,Clinical Finding,S,94718004,1970-01-01,2099-12-31,
11559,140967,Myeloid sarcoma,Condition,SNOMED,Clinical Finding,S,94719007,1970-01-01,2099-12-31,
11560,198401,Neoplasm of uncertain behavior of bladder,Condition,SNOMED,Clinical Finding,S,94754000,1970-01-01,2099-12-31,
11561,374313,Neoplasm of uncertain behavior of soft tissues,Condition,SNOMED,Clinical Finding,S,94805002,1970-01-01,2099-12-31,
